Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Bind,FUEGO,E-Xolos LAZER,13,5,5,4,"Raze,Brimstone,Skye,Gekko,Deadlock","Breach,Raze,Brimstone,Vyse,Tejo"
Bind,Blue Otter,SaD Esports,5,13,4,5,"Breach,Raze,Astra,Deadlock,Tejo","Raze,Skye,Astra,Deadlock,Tejo"
Pearl,FUEGO,E-Xolos LAZER,3,13,3,4,"Sova,Killjoy,Jett,Astra,KAY/O","Yoru,Astra,Fade,Vyse,Tejo"
Split,Nightblood Gaming,Shopify Rebellion Black,12,14,9,10,"Viper,Omen,Skye,Yoru,Chamber","Breach,Raze,Viper,Omen,Tejo"
Abyss,MIBR Academy,FURIA Academy,10,13,3,4,"Sova,Omen,Yoru,Astra,Vyse","Sova,Yoru,Astra,Fade,Vyse"
Haven,Corinthians Esports,Agropesca Jacare,13,5,4,3,"Breach,Cypher,Jett,Astra,Tejo","Breach,Cypher,Omen,Jett,Tejo"
Haven,Nightblood Gaming,Shopify Rebellion Black,6,13,4,10,"Sova,Killjoy,Viper,Omen,Yoru","Breach,Cypher,Omen,Neon,Tejo"
Pearl,Winthrop University,Hakikimori,14,12,9,8,"Jett,Astra,KAY/O,Chamber,Fade","Yoru,Astra,Fade,Vyse,Tejo"
Lotus,FUEGO,E-Xolos LAZER,12,14,5,6,"Raze,Killjoy,Viper,Omen,Fade","Breach,Omen,Yoru,Vyse,Tejo"
Lotus,TBK Esports,RED Canids,8,13,4,8,"Raze,Viper,Omen,Fade,Vyse","Breach,Viper,Omen,Yoru,Tejo"
Abyss,Corinthians Esports,Agropesca Jacare,13,8,8,7,"Sova,Omen,Yoru,Astra,Vyse","Sova,Omen,Yoru,Harbor,Vyse"
Pearl,Nightblood Gaming,Shopify Rebellion Black,13,7,9,4,"Killjoy,Astra,KAY/O,Neon,Fade","Killjoy,Jett,Astra,KAY/O,Fade"
Pearl,UCAM Esports Club,DNSTY,8,13,2,3,"Yoru,Astra,Fade,Vyse,Tejo","Yoru,Astra,Fade,Vyse,Tejo"
Lotus,Fishing Rods,The Giornalisti,9,13,2,3,"Raze,Omen,Chamber,Fade,Deadlock","Breach,Cypher,Omen,Neon,Tejo"
Split,Corinthians Esports,Agropesca Jacare,9,13,7,10,"Viper,Omen,Yoru,Vyse,Tejo","Raze,Cypher,Skye,Astra,Deadlock"
Abyss,TBK Esports,RED Canids,12,14,8,9,"Sova,Omen,Jett,Astra,KAY/O","Cypher,Sova,Omen,Yoru,Astra"
Split,UCAM Esports Club,DNSTY,13,9,6,5,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Cypher,Omen,Tejo"
Split,Fishing Rods,The Giornalisti,8,13,2,3,"Raze,Cypher,Sage,Omen,Jett","Raze,Cypher,Sage,Omen,Jett"
Pearl,SKIPIDI,SAVU,13,7,6,1,"Phoenix,Omen,Chamber,Neon,Fade","Phoenix,Astra,Deadlock,Vyse,Tejo"
Bind,wombat123,ROUNDS,9,13,6,7,"Raze,Viper,Brimstone,Vyse,Tejo","Breach,Raze,Astra,Vyse,Tejo"
Fracture,UCAM Esports Club,DNSTY,13,8,8,4,"Breach,Cypher,Brimstone,KAY/O,Neon","Breach,Raze,Brimstone,Vyse,Tejo"
Pearl,Fishing Rods,The Giornalisti,13,7,7,2,"Cypher,Yoru,Astra,KAY/O,Fade","Cypher,Sova,Omen,Yoru,Tejo"
Haven,SKIPIDI,SAVU,13,9,8,7,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Omen,Jett,Tejo"
Split,wombat123,ROUNDS,9,13,5,6,"Breach,Raze,Cypher,Astra,Tejo","Breach,Raze,Sage,Astra,Tejo"
Bind,SKIPIDI,SAVU,12,14,3,4,"Raze,Viper,Skye,Clove,Tejo","Raze,Brimstone,Yoru,Deadlock,Tejo"
Lotus,UCAM Esports Club,DNSTY,11,13,4,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Omen,Yoru,Tejo"
Abyss,Mandatory,Joblife,6,13,4,5,"Sova,Phoenix,Yoru,Astra,Vyse","Cypher,Sova,Jett,Astra,Tejo"
Pearl,wombat123,ROUNDS,13,4,5,4,"Sova,Yoru,Astra,Vyse,Tejo","Yoru,Astra,Fade,Vyse,Tejo"
Haven,Mandatory,Joblife,7,13,6,7,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Haven,UCAM Esports Club,DNSTY,11,13,6,7,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Pearl,Mandatory,Joblife,6,13,5,6,"Cypher,Jett,Astra,KAY/O,Tejo","Sova,Killjoy,Phoenix,Yoru,Astra"
Split,DRX Prospect,RRQ Academy,13,8,7,3,"Cypher,Omen,Jett,Skye,Vyse","Raze,Sage,Reyna,Omen,Tejo"
Haven,RIDDLE ORDER,REJECT,13,1,2,1,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Pearl,DRX Prospect,RRQ Academy,13,7,8,3,"Cypher,Jett,Astra,KAY/O,Tejo","Sova,Phoenix,Jett,Astra,Vyse"
Lotus,RIDDLE ORDER,REJECT,13,3,4,3,"Breach,Omen,Neon,Fade,Clove","Sova,Omen,Jett,Iso,Vyse"
Pearl,Global Esports Academy,RRQ Academy,5,13,2,3,"Sova,Killjoy,Yoru,Astra,Neon","Sova,Phoenix,Jett,Astra,Vyse"
Pearl,RIDDLE ORDER,REJECT,13,5,2,1,"Sova,Astra,Neon,Vyse,Tejo","Killjoy,Jett,Astra,KAY/O,Tejo"
Lotus,RRQ Academy,DRX Prospect,7,13,3,8,"Cypher,Reyna,Omen,Neon,Fade","Breach,Raze,Omen,Vyse,Tejo"
Fracture,RIDDLE ORDER,REJECT,10,13,4,6,"Breach,Raze,Brimstone,Vyse,Tejo","Breach,Raze,Cypher,Astra,Tejo"
Split,Global Esports Academy,DRX Prospect,5,13,2,9,"Raze,Cypher,Astra,Fade,Deadlock","Cypher,Omen,Jett,Skye,Vyse"
Fracture,Cubert Academy,Trust In Plug,13,4,10,2,"Breach,Raze,Cypher,Brimstone,KAY/O","Breach,Raze,Cypher,Brimstone,Tejo"
Bind,Cubert Academy,Trust In Plug,13,8,8,4,"Raze,Viper,Skye,Clove,Tejo","Raze,Brimstone,Skye,Yoru,Deadlock"
Haven,Cubert Academy,Trust In Plug,7,13,1,6,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Fracture,Shopify Rebellion Gold,Hakikimori,8,13,5,6,"Breach,Raze,Brimstone,Vyse,Tejo","Breach,Brimstone,Yoru,Vyse,Tejo"
Split,Shopify Rebellion Gold,Hakikimori,5,13,4,5,"Breach,Viper,Omen,Yoru,Tejo","Breach,Yoru,Clove,Vyse,Tejo"
Lotus,Team Liquid Brazil,MIBR GC,14,12,11,10,"Raze,Viper,Omen,Fade,Vyse","Raze,Viper,Omen,Fade,Vyse"
Haven,M80,Nightblood Gaming,13,9,6,5,"Breach,Cypher,Omen,Jett,Tejo","Sova,Killjoy,Viper,Omen,Yoru"
Abyss,OXEN,Nottingham Miedo,13,10,6,4,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Split,Team Liquid Brazil,MIBR GC,1,13,1,2,"Raze,Viper,Skye,Astra,Deadlock","Raze,Viper,Jett,Skye,Astra"
Fracture,Blue Otter,YFP,3,13,0,9,"Breach,Raze,Brimstone,Vyse,Tejo","Breach,Raze,Brimstone,Vyse,Tejo"
Abyss,M80,Nightblood Gaming,13,8,10,6,"Sova,Omen,Jett,Yoru,Astra","Sova,Omen,Jett,Astra,Vyse"
Haven,OXEN,Nottingham Miedo,13,10,5,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Haven,Team Liquid Brazil,MIBR GC,13,8,5,1,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Split,M80,Nightblood Gaming,6,13,2,3,"Breach,Viper,Omen,Yoru,Tejo","Viper,Omen,Skye,Yoru,Chamber"
Lotus,Blue Otter,YFP,8,13,4,8,"Breach,Raze,Omen,Vyse,Tejo","Breach,Cypher,Omen,Yoru,Tejo"
Pearl,HGE Esports,KOI Fénix,13,4,4,3,"Sova,Yoru,Astra,Chamber,Vyse","Sova,Killjoy,Omen,Yoru,Vyse"
Fracture,Team Liquid Brazil,MIBR GC,13,10,9,7,"Breach,Raze,Brimstone,Vyse,Tejo","Breach,Raze,Brimstone,Vyse,Tejo"
Haven,Leviatán Academy,9z Team,13,10,8,6,"Cypher,Sova,Phoenix,Omen,Yoru","Killjoy,Viper,Omen,Jett,Skye"
Bind,NASR Ignite,BLVKHVND,4,13,2,3,"Yoru,Astra,Gekko,Deadlock,Vyse","Yoru,Astra,Deadlock,Vyse,Tejo"
Lotus,HGE Esports,KOI Fénix,10,13,5,7,"Viper,Omen,Yoru,Fade,Vyse","Breach,Sova,Killjoy,Omen,Yoru"
Bind,Leviatán Academy,9z Team,13,6,7,1,"Raze,Brimstone,Yoru,Gekko,Vyse","Raze,Brimstone,KAY/O,Gekko,Vyse"
Haven,NASR Ignite,BLVKHVND,6,13,3,4,"Breach,Sova,Killjoy,Omen,Jett","Yoru,Astra,Deadlock,Vyse,Tejo"
Haven,HGE Esports,KOI Fénix,13,6,7,1,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Jett"
Split,Zerance Mint,GIANTX GC,10,13,2,4,"Breach,Raze,Omen,Astra,Fade","Breach,Raze,Cypher,Omen,Tejo"
Abyss,BBL PCIFIC,Eternal Fire,13,8,10,6,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Phoenix,Jett,Astra,Tejo"
Bind,Elite Klan,KAMK.GG,13,4,4,3,"Breach,Raze,Astra,Vyse,Tejo","Raze,Viper,Brimstone,Skye,Tejo"
Abyss,HGE Esports,KOI Fénix,13,8,4,3,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Yoru,Astra,KAY/O"
Haven,Zerance Mint,GIANTX GC,7,13,3,4,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Split,SK Nebula,G2 Gozen,6,13,3,9,"Breach,Raze,Cypher,Omen,Tejo","Breach,Raze,Cypher,Astra,Tejo"
Bind,SSalama,Möyhentäjät,13,5,9,2,"Breach,Raze,Brimstone,Gekko,Vyse","Raze,Brimstone,Sage,Jett,Deadlock"
Fracture,BBL PCIFIC,Eternal Fire,5,13,2,9,"Breach,Cypher,Brimstone,Neon,Tejo","Breach,Raze,Cypher,Brimstone,Tejo"
Haven,Elite Klan,KAMK.GG,13,1,11,0,"Breach,Raze,Killjoy,Astra,Tejo","Breach,Cypher,Omen,Jett,Tejo"
Split,SSalama,Möyhentäjät,13,5,4,3,"Breach,Raze,Cypher,Omen,Tejo","Breach,Raze,Cypher,Sage,Omen"
Bind,HGE Esports,KOI Fénix,8,13,3,4,"Raze,Viper,Brimstone,Skye,Gekko","Yoru,Astra,Gekko,Deadlock,Vyse"
Bind,SK Nebula,G2 Gozen,13,8,4,3,"Raze,Viper,Brimstone,Skye,Yoru","Breach,Raze,Brimstone,Deadlock,Tejo"
Bind,Lunar GC,Karmine Corp GC,8,13,3,7,"Raze,Viper,Brimstone,Skye,Tejo","Viper,Brimstone,Yoru,Fade,Vyse"
Haven,BBL PCIFIC,Eternal Fire,13,15,7,8,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Omen,Chamber,Neon"
Haven,SK Nebula,G2 Gozen,6,13,5,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Astra,Neon"
Haven,Lunar GC,Karmine Corp GC,3,13,0,9,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Pearl,BBL PCIFIC,Eternal Fire,13,6,5,4,"Cypher,Sova,Phoenix,Astra,Neon","Cypher,Yoru,Astra,Fade,Tejo"
Lotus,BBL PCIFIC,Eternal Fire,13,5,7,0,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Omen,Tejo"
Bind,REJECT,NOEZ FOXX,13,9,6,5,"Raze,Viper,Fade,Gekko,Clove","Raze,Brimstone,KAY/O,Gekko,Vyse"
Abyss,REJECT,NOEZ FOXX,7,13,6,7,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Omen,Yoru,Astra,Vyse"
Split,REJECT,NOEZ FOXX,13,10,8,6,"Raze,Cypher,Omen,Skye,Vyse","Breach,Raze,Viper,Omen,Yoru"
Fracture,REJECT,NOEZ FOXX,15,13,4,3,"Breach,Raze,Cypher,Astra,Tejo","Breach,Raze,Brimstone,Neon,Vyse"
Haven,E-Xolos LAZER,Six Karma,13,3,4,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Split,Wadadaa,FlyQuest RED,13,10,4,2,"Raze,Omen,Chamber,Deadlock,Tejo","Breach,Raze,Cypher,Omen,Tejo"
Split,E-Xolos LAZER,Six Karma,13,11,6,5,"Breach,Raze,Cypher,Astra,Tejo","Breach,Raze,Cypher,Astra,Tejo"
Lotus,FUEGO,FUSION,13,3,9,0,"Raze,Killjoy,Viper,Omen,Fade","Breach,Cypher,Omen,Neon,Tejo"
Lotus,Wadadaa,FlyQuest RED,19,17,10,9,"Raze,Omen,Chamber,Deadlock,Tejo","Breach,Raze,Omen,Vyse,Tejo"
Lotus,Landor,Pigeons,13,2,2,1,"Raze,Omen,Fade,Clove,Vyse","Raze,Sova,Omen,Yoru,Clove"
Bind,Wadadaa,FlyQuest RED,13,10,6,4,"Raze,Brimstone,Chamber,Deadlock,Tejo","Raze,Brimstone,Skye,Gekko,Deadlock"
Fracture,Landor,Pigeons,13,9,5,4,"Breach,Raze,Brimstone,Skye,Vyse","Breach,Raze,Brimstone,Chamber,Iso"
Bind,FUEGO,FUSION,13,10,7,5,"Raze,Brimstone,Skye,Gekko,Deadlock","Raze,Viper,Skye,Clove,Tejo"
Bind,MIBR GC,Corinthians Esports GC,13,3,9,0,"Raze,Brimstone,Skye,Vyse,Tejo","Raze,Viper,Brimstone,Skye,Tejo"
Abyss,Szach Mat,Team Liquid Academy,10,13,7,8,"Sova,Omen,Jett,Astra,KAY/O","Yoru,Astra,Deadlock,Vyse,Tejo"
Abyss,Landor,Overtake,13,4,4,3,"Sova,Jett,Yoru,Astra,Clove","Sova,Omen,Jett,Yoru,Astra"
Pearl,MIBR GC,Corinthians Esports GC,13,7,8,7,"Breach,Jett,Astra,Vyse,Tejo","Sova,Killjoy,Jett,Astra,KAY/O"
Haven,Ace Esports (NA),Pigeons,12,14,4,5,"Cypher,Sova,Omen,Yoru,Iso","Sova,Reyna,Chamber,Iso,Clove"
Haven,Landor,Overtake,13,11,6,5,"Cypher,Sova,Yoru,Iso,Clove","Breach,Cypher,Sova,Omen,Jett"
Fracture,Ace Esports (NA),Pigeons,7,13,4,9,"Breach,Brimstone,Yoru,Chamber,Tejo","Breach,Raze,Brimstone,Iso,Vyse"
Bind,Zerance Mint,HEROIC Valkyries,14,12,7,6,"Breach,Raze,Brimstone,Vyse,Tejo","Raze,Viper,Skye,Astra,Gekko"
Lotus,Szach Mat,Team Liquid Academy,16,18,8,9,"Raze,Killjoy,Viper,Omen,Skye","Raze,Cypher,Omen,Fade,Tejo"
Fracture,MIBR GC,Corinthians Esports GC,13,7,9,4,"Breach,Raze,Brimstone,Vyse,Tejo","Breach,Raze,Brimstone,Vyse,Tejo"
Fracture,Zerance Mint,HEROIC Valkyries,13,5,5,4,"Breach,Raze,Killjoy,Brimstone,Tejo","Breach,Raze,Brimstone,Vyse,Tejo"
Fracture,Szach Mat,Team Liquid Academy,13,7,6,5,"Breach,Killjoy,Brimstone,Neon,Fade","Breach,Brimstone,Neon,Fade,Vyse"
Pearl,DVM Esport,Joblife,11,13,6,7,"Cypher,Jett,Astra,KAY/O,Fade","Sova,Killjoy,Phoenix,Yoru,Astra"
Bind,GIANTX GC,BLVKHVND,13,10,6,4,"Raze,Viper,Brimstone,Skye,Vyse","Yoru,Astra,Deadlock,Vyse,Tejo"
Haven,Zerance Mint,HEROIC Valkyries,12,14,7,8,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Split,Szach Mat,Team Liquid Academy,13,8,6,2,"Breach,Viper,Omen,Yoru,Tejo","Breach,Cypher,Omen,Jett,Fade"
Abyss,DVM Esport,Joblife,8,13,7,8,"Breach,Sova,Jett,Astra,Tejo","Cypher,Sova,Jett,Astra,Tejo"
Abyss,GIANTX GC,BLVKHVND,10,13,5,7,"Sova,Jett,Astra,KAY/O,Vyse","Sova,Omen,Yoru,Astra,Vyse"
Split,NASR Ignite,Karmine Corp GC,4,13,2,3,"Breach,Raze,Cypher,Astra,Tejo","Breach,Raze,Cypher,Omen,Skye"
Haven,Szach Mat,Team Liquid Academy,9,13,4,5,"Breach,Sova,Killjoy,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Split,DVM Esport,Joblife,13,8,5,4,"Omen,Yoru,Fade,Harbor,Vyse","Breach,Raze,Cypher,Omen,Tejo"
Haven,CGN Esports,FOKUS,10,13,6,8,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Yoru"
Haven,GIANTX GC,BLVKHVND,13,10,6,5,"Breach,Sova,Killjoy,Omen,Jett","Yoru,Astra,Deadlock,Vyse,Tejo"
Bind,NASR Ignite,Karmine Corp GC,8,13,2,6,"Yoru,Astra,Gekko,Deadlock,Vyse","Viper,Brimstone,Yoru,Fade,Vyse"
Haven,DVM Esport,Joblife,6,13,2,8,"Breach,Cypher,Jett,Astra,Tejo","Breach,Cypher,Sova,Omen,Jett"
Lotus,CGN Esports,FOKUS,10,13,3,4,"Raze,Omen,Deadlock,Vyse,Tejo","Breach,Raze,Cypher,Sova,Omen"
Haven,FULL SENSE,KIMMY KITTENS,15,13,5,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,CGN Esports,FOKUS,9,13,4,7,"Raze,Astra,Deadlock,Vyse,Tejo","Raze,Viper,Brimstone,Skye,Deadlock"
Fracture,FULL SENSE,KIMMY KITTENS,13,9,7,6,"Breach,Brimstone,Neon,Fade,Vyse","Breach,Raze,Killjoy,Brimstone,Tejo"
Pearl,FULL SENSE,KIMMY KITTENS,17,15,6,5,"Cypher,Yoru,Astra,Fade,Vyse","Sova,Brimstone,Jett,Vyse,Tejo"
Bind,SK Nebula,Dango sellers,13,10,9,7,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Abyss,FULL SENSE,KIMMY KITTENS,10,13,6,8,"Cypher,Sova,Jett,Astra,Gekko","Sova,Omen,Jett,Astra,Tejo"
Lotus,NOEZ FOXX,FENNEL,13,9,4,3,"Breach,Omen,Neon,Fade,Clove","Omen,Yoru,Fade,Vyse,Tejo"
Lotus,SK Nebula,Dango sellers,13,6,9,3,"Breach,Raze,Cypher,Omen,Tejo","Breach,Raze,Cypher,Omen,Fade"
Haven,NOEZ FOXX,FENNEL,13,9,7,4,"Cypher,Sova,Omen,Neon,Iso","Breach,Cypher,Sova,Omen,Neon"
Abyss,RIDDLE ORDER,REJECT,13,2,10,0,"Sova,Omen,Yoru,Astra,Iso","Cypher,Sova,Omen,Jett,KAY/O"
Fracture,RIDDLE ORDER,REJECT,13,6,8,2,"Breach,Raze,Brimstone,Vyse,Tejo","Breach,Raze,Cypher,Astra,Tejo"
Haven,CYBR Purple,RedKnight Sons Black,3,13,2,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Pearl,CYBR Purple,RedKnight Sons Black,13,11,5,4,"Sova,Jett,Chamber,Clove,Vyse","Killjoy,Astra,Neon,Fade,Vyse"
Split,CYBR Purple,RedKnight Sons Black,9,13,4,5,"Breach,Raze,Cypher,Omen,Tejo","Breach,Raze,Cypher,Omen,Tejo"
Split,MOUZ,FOKUS,7,13,3,4,"Raze,Omen,Yoru,Astra,Fade","Breach,Raze,Cypher,Omen,Skye"
Bind,YFP X,FlyQuest RED,11,13,5,6,"Raze,Cypher,Brimstone,Yoru,Deadlock","Raze,Yoru,Fade,Deadlock,Clove"
Haven,RedKnight Sons Black,flower power,13,6,4,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Pearl,MOUZ,FOKUS,13,7,7,2,"Cypher,Astra,KAY/O,Neon,Tejo","Sova,Killjoy,Jett,Astra,KAY/O"
Lotus,Life's a Game,Overtake,9,13,6,9,"Raze,Reyna,Gekko,Clove,Vyse","Breach,Viper,Omen,Yoru,Tejo"
Fracture,YFP X,FlyQuest RED,11,13,7,8,"Breach,Brimstone,Chamber,Vyse,Tejo","Breach,Raze,Cypher,Brimstone,Tejo"
Bind,Pigeons,Prosperity Esports,13,11,5,4,"Raze,Brimstone,Reyna,Skye,Tejo","Viper,Yoru,Chamber,Clove,Tejo"
Haven,Life's a Game,Overtake,5,13,1,8,"Cypher,Sova,Jett,Iso,Clove","Breach,Cypher,Sova,Omen,Jett"
Lotus,flower power,UTRGV,13,6,9,3,"Breach,Raze,Astra,Deadlock,Tejo","Breach,Raze,Cypher,Omen,Tejo"
Lotus,Pigeons,Prosperity Esports,3,13,2,11,"Raze,Chamber,Iso,Clove,Tejo","Breach,Omen,Neon,Clove,Tejo"
Haven,YFP X,FlyQuest RED,8,13,4,8,"Breach,Jett,Astra,Chamber,Fade","Breach,Cypher,Omen,Jett,Tejo"
Bind,604,Ace Esports (NA),5,13,2,9,"Raze,Skye,Yoru,Deadlock,Clove","Breach,Viper,Omen,Yoru,Tejo"
Haven,MOUZ,FOKUS,11,13,7,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Yoru"
Pearl,Life's a Game,Overtake,13,11,4,3,"Killjoy,Jett,Fade,Iso,Clove","Yoru,Astra,Fade,Vyse,Tejo"
Haven,604,Ace Esports (NA),13,4,5,4,"Cypher,Sova,Phoenix,Yoru,Clove","Cypher,Sova,Omen,Yoru,Iso"
Haven,Landor,Power Rangers,13,7,6,5,"Cypher,Sova,Yoru,Iso,Clove","Breach,Cypher,Sova,Omen,Jett"
Split,T2G Esports,UTRGV,8,13,3,4,"Breach,Yoru,Astra,Vyse,Tejo","Breach,Raze,Sage,Astra,Tejo"
Pearl,Pigeons,Prosperity Esports,13,9,3,2,"Sova,Omen,Yoru,Chamber,Iso","Jett,Astra,KAY/O,Vyse,Tejo"
Lotus,Team Liquid Academy,Enterprise Esports,16,14,9,8,"Raze,Cypher,Omen,Fade,Tejo","Breach,Cypher,Sova,Omen,Jett"
Haven,beastmode,Life's a Game,7,13,5,6,"Breach,Sova,Omen,Jett,Vyse","Cypher,Sova,Jett,Yoru,Clove"
Lotus,Landor,Power Rangers,13,3,4,3,"Raze,Omen,Fade,Clove,Vyse","Breach,Omen,Yoru,Vyse,Tejo"
Fracture,604,Ace Esports (NA),9,13,7,8,"Breach,Raze,Brimstone,Yoru,Vyse","Breach,Brimstone,Yoru,Chamber,Tejo"
Haven,Winthrop University,Hakikimori,13,8,6,5,"Breach,Cypher,Omen,Yoru,Tejo","Cypher,Sova,Omen,Jett,Iso"
Pearl,Prosperity Esports,The Cutchers,13,7,5,4,"Jett,Astra,KAY/O,Vyse,Tejo","Jett,Astra,KAY/O,Fade,Vyse"
Haven,Landor,Alliance Guardians,13,3,10,1,"Cypher,Sova,Yoru,Iso,Clove","Breach,Cypher,Sova,Omen,Jett"
Lotus,No Dynasty Valorant,UTRGV,8,13,2,6,"Breach,Raze,Astra,Vyse,Tejo","Breach,Raze,Cypher,Omen,Tejo"
Haven,flower power,Fisher Goats,13,3,4,3,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Lotus,Overtake,Tootsie Gang,13,8,6,2,"Breach,Viper,Omen,Yoru,Tejo","Breach,Raze,Cypher,Omen,Fade"
Abyss,Team Liquid Academy,Enterprise Esports,8,13,4,5,"Yoru,Astra,Deadlock,Vyse,Tejo","Cypher,Sova,Omen,Jett,KAY/O"
Lotus,beastmode,Life's a Game,13,7,10,5,"Breach,Omen,Yoru,Vyse,Tejo","Omen,Yoru,Gekko,Deadlock,Vyse"
Lotus,RedKnight Sons Black,CYBR Purple,12,14,7,8,"Breach,Raze,Fade,Clove,Vyse","Breach,Raze,Omen,Deadlock,Tejo"
Bind,Pigeons,Heroics,13,3,4,3,"Raze,Brimstone,Sage,Neon,Iso","Raze,Yoru,Fade,Clove,Vyse"
Haven,Faded asf,Power Rangers,9,13,7,10,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Jett"
Lotus,604,SNV Esports,13,11,5,4,"Raze,Yoru,Fade,Clove,Vyse","Breach,Raze,Omen,Vyse,Tejo"
Bind,Ace Esports (NA),Hakikimori,13,3,10,1,"Breach,Viper,Omen,Yoru,Tejo","Breach,Raze,Astra,Deadlock,Tejo"
Abyss,Landor,Alliance Guardians,13,2,3,2,"Sova,Jett,Yoru,Astra,Clove","Sova,Omen,Yoru,Astra,Vyse"
Split,Eintracht Frankfurt,CGN Esports,11,13,4,5,"Raze,Cypher,Sage,Omen,Jett","Raze,Cypher,Sage,Astra,Tejo"
Haven,Overtake,Tootsie Gang,13,5,4,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Bind,Prosperity Esports,The Cutchers,13,11,6,5,"Raze,Viper,Skye,Chamber,Clove","Breach,Raze,Deadlock,Clove,Tejo"
Bind,Karmine Corp GC,ALTERNATE aTTaX Ruby,13,8,5,4,"Viper,Brimstone,Yoru,Fade,Vyse","Raze,Brimstone,Fade,Deadlock,Vyse"
Pearl,604,SNV Esports,13,8,4,3,"Jett,Yoru,Fade,Clove,Vyse","Phoenix,Jett,Astra,Fade,Vyse"
Pearl,Pigeons,Heroics,13,5,5,4,"Cypher,Gekko,Iso,Clove,Tejo","Breach,Yoru,Astra,Harbor,Tejo"
Pearl,Team Liquid Academy,Enterprise Esports,13,7,6,5,"Yoru,Astra,Fade,Clove,Vyse","Sova,Jett,Astra,Iso,Vyse"
Fracture,Ace Esports (NA),Hakikimori,13,6,7,1,"Breach,Brimstone,Yoru,Chamber,Tejo","Breach,Brimstone,Yoru,Vyse,Tejo"
Pearl,beastmode,Life's a Game,10,13,7,8,"Yoru,Astra,Fade,Vyse,Tejo","Killjoy,Jett,Astra,Fade,Iso"
Lotus,Faded asf,Power Rangers,9,13,3,4,"Raze,Cypher,Omen,Fade,Clove","Breach,Omen,Yoru,Vyse,Tejo"
Pearl,Istanbul Wildcats,Eternal Fire,7,13,3,8,"Cypher,Yoru,Astra,Fade,Tejo","Cypher,Yoru,Astra,Fade,Tejo"
Haven,Mandatory,KCORP Blue Stars,13,9,7,4,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Bind,Zerance Mint,Lunar GC,13,9,8,7,"Raze,Brimstone,Skye,Fade,Gekko","Raze,Viper,Brimstone,Skye,Tejo"
Lotus,Karmine Corp GC,ALTERNATE aTTaX Ruby,13,9,6,3,"Breach,Cypher,Omen,Neon,Tejo","Breach,Cypher,Omen,Neon,Fade"
Bind,Eintracht Frankfurt,CGN Esports,13,9,4,3,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Astra,Vyse,Tejo"
Bind,Team Liquid Academy,Enterprise Esports,9,13,3,6,"Raze,Astra,Deadlock,Vyse,Tejo","Raze,Viper,Brimstone,Skye,Yoru"
