Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Lotus,Corinthians Esports GC,RET GC,13,10,7,6,"Breach,Omen,Yoru,Vyse,Tejo","Breach,Omen,Neon,Vyse,Tejo"
Icebox,University War GC,Zen eSports GC,13,7,7,6,"Sova,Killjoy,Viper,Yoru,Iso","Killjoy,Viper,KAY/O,Tejo,Waylay"
Split,Las Cabras GC,HellGuardians Violet,13,3,4,3,"Breach,Viper,Omen,Tejo,Waylay","Breach,Raze,Cypher,Omen,Tejo"
Fracture,2Game GC,Ainda estamos aqui,13,4,4,3,"Breach,Raze,Cypher,Brimstone,Tejo","Breach,Cypher,Brimstone,Neon,Tejo"
Haven,Vila das Flores,Stellae Gaming GC,13,4,8,0,"Breach,Cypher,Omen,Jett,Tejo","Breach,Cypher,Omen,Jett,Tejo"
Haven,University War GC,Zen eSports GC,13,15,8,9,"Cypher,Omen,Yoru,Iso,Tejo","Breach,Cypher,Sova,Omen,Jett"
Haven,2Game GC,Ainda estamos aqui,13,7,8,3,"Breach,Cypher,Omen,Jett,Tejo","Breach,Cypher,Omen,Yoru,Tejo"
Haven,Las Cabras GC,HellGuardians Violet,13,10,8,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Lotus,Vila das Flores,Stellae Gaming GC,13,1,11,0,"Breach,Raze,Omen,Vyse,Tejo","Breach,Raze,Viper,Omen,Tejo"
Fracture,Leviatán GC,KRÜ BLAZE,7,13,4,5,"Breach,Cypher,Brimstone,Neon,Tejo","Breach,Raze,Cypher,Brimstone,Neon"
Icebox,Team Liquid Brazil,MIBR GC,13,5,4,3,"Sova,Killjoy,Viper,Sage,Jett","Killjoy,Viper,Jett,KAY/O,Gekko"
Split,Parma Esports GC,NOVO Nightingale,7,13,5,6,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Sage,Astra,Tejo"
Lotus,Leviatán GC,KRÜ BLAZE,3,13,3,4,"Breach,Omen,Neon,Vyse,Tejo","Breach,Viper,Omen,Yoru,Tejo"
Icebox,MIX GC,Prasso Clan,13,15,10,11,"Viper,Reyna,Jett,Gekko,Clove","Sova,Killjoy,Viper,Jett,KAY/O"
Split,Team Liquid Brazil,MIBR GC,13,9,6,3,"Breach,Raze,Viper,Omen,Tejo","Raze,Viper,Omen,Jett,Skye"
Split,Vila das Flores,Stellae Gaming GC,11,13,7,8,"Breach,Raze,Astra,Chamber,Tejo","Raze,Viper,Omen,Vyse,Tejo"
Lotus,TwentyStars GC,EKO Esports GC,7,13,1,6,"Breach,Raze,Killjoy,Omen,Fade","Breach,Raze,Cypher,Omen,Tejo"
Lotus,KOI Fénix,ZETA Gaming,13,5,7,0,"Breach,Sova,Killjoy,Omen,Neon","Breach,Omen,Vyse,Tejo,Waylay"
Icebox,Mandatory,DVM Esport,13,8,4,3,"Cypher,Viper,Omen,Tejo,Waylay","Killjoy,Viper,Sage,Jett,KAY/O"
Haven,Parma Esports GC,NOVO Nightingale,10,13,6,7,"Breach,Sova,Killjoy,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Haven,KOI Fénix,ZETA Gaming,13,2,3,2,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Split,MIX GC,Prasso Clan,11,13,7,8,"Breach,Viper,Omen,Jett,Iso","Breach,Raze,Cypher,Omen,Tejo"
Pearl,TwentyStars GC,EKO Esports GC,4,13,0,8,"Killjoy,Phoenix,Jett,Skye,Astra","Killjoy,Jett,Astra,KAY/O,Tejo"
Ascent,Leviatán GC,KRÜ BLAZE,14,12,8,7,"Sova,Omen,Jett,KAY/O,Vyse","Omen,Yoru,KAY/O,Vyse,Tejo"
Pearl,NOVO Esports,HGE Esports,3,13,2,3,"Sova,Yoru,Astra,Chamber,Vyse","Sova,Yoru,Astra,Chamber,Vyse"
Fracture,UCAM Esports Club,FALKE ESPORTS,4,13,1,9,"Breach,Cypher,Brimstone,Neon,Tejo","Breach,Raze,Brimstone,Vyse,Tejo"
Haven,Eclipse Esports GC,Huskies eSports GC,13,8,5,1,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Omen,Iso,Tejo"
Haven,Mandatory,DVM Esport,17,15,9,8,"Cypher,Sova,Omen,Yoru,Iso","Sova,Killjoy,Viper,Omen,Jett"
Lotus,UCAM Esports Club,FALKE ESPORTS,2,13,0,10,"Breach,Omen,Neon,Vyse,Tejo","Breach,Cypher,Sova,Omen,Yoru"
Icebox,VOSC Omnia Imperium,Axolotl Esports GC,5,13,1,8,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Viper,Reyna,Gekko,Waylay"
Haven,NOVO Esports,HGE Esports,13,6,8,2,"Breach,Cypher,Omen,Jett,Tejo","Cypher,Sova,Omen,Yoru,Iso"
Split,Cicadas Gaming,La Masia,4,13,2,3,"Breach,Raze,Cypher,Omen,Tejo","Breach,Raze,Cypher,Omen,Deadlock"
Ascent,Eclipse Esports GC,Huskies eSports GC,9,13,5,6,"Breach,Sova,Killjoy,Omen,Jett","Killjoy,Omen,Jett,KAY/O,Tejo"
Haven,VOSC Omnia Imperium,Axolotl Esports GC,3,13,2,3,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Jett"
Split,KPI Gaming,Ramboot Club,9,13,4,7,"Breach,Raze,Cypher,Omen,Tejo","Raze,Viper,Omen,Fade,Iso"
Lotus,Cicadas Gaming,La Masia,12,14,6,7,"Breach,Viper,Omen,Yoru,Tejo","Breach,Cypher,Omen,Neon,Tejo"
Pearl,DNSTY,Barça eSports,11,13,8,9,"Yoru,Astra,Fade,Vyse,Tejo","Sova,Killjoy,Yoru,Astra,Tejo"
Pearl,KPI Gaming,Ramboot Club,17,19,4,5,"Yoru,Astra,Fade,Vyse,Tejo","Phoenix,Jett,Astra,Fade,Vyse"
Split,DNSTY,Barça eSports,8,13,3,7,"Breach,Raze,Cypher,Omen,Tejo","Breach,Viper,Omen,Yoru,Tejo"
Haven,BOOM Esports,Global Esports,13,11,5,4,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Lotus,BOOM Esports,Global Esports,13,1,2,1,"Breach,Viper,Omen,Neon,Tejo","Breach,Cypher,Omen,Yoru,Tejo"
Ascent,TALON,Rex Regum Qeon,5,13,1,8,"Yoru,Astra,Deadlock,Vyse,Tejo","Cypher,Sova,Omen,Yoru,Tejo"
Lotus,TALON,Rex Regum Qeon,8,13,5,6,"Breach,Omen,Neon,Vyse,Tejo","Breach,Viper,Omen,Yoru,Tejo"
Icebox,Overlooked Entertainment,Labyrinth Chaos,7,13,2,7,"Killjoy,Viper,KAY/O,Gekko,Waylay","Sova,Viper,Jett,Chamber,Iso"
Lotus,Infinity Esports,Exolved Esports,10,13,7,8,"Breach,Raze,Omen,Vyse,Tejo","Breach,Raze,Omen,Vyse,Tejo"
Pearl,Overlooked Entertainment,Labyrinth Chaos,7,13,2,7,"Yoru,Astra,Chamber,Fade,Vyse","Killjoy,Jett,Yoru,Astra,Fade"
Pearl,Nerve Esports Onyx,Lux Nova,9,13,4,7,"Yoru,Astra,Fade,Vyse,Tejo","Jett,Astra,KAY/O,Fade,Vyse"
Ascent,Leviatán,Cloud9,3,13,1,2,"Cypher,Sova,Omen,Yoru,Deadlock","Sova,Omen,Yoru,Deadlock,Vyse"
Haven,Infinity Esports,Exolved Esports,4,13,4,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Killjoy,Omen,Jett,Tejo"
Haven,Maryville University,Berzerkers,13,10,5,4,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Haven,Overlooked Entertainment,Labyrinth Chaos,13,10,8,7,"Breach,Cypher,Omen,Yoru,Tejo","Cypher,Sova,Phoenix,Omen,Jett"
Haven,Nerve Esports Onyx,Lux Nova,9,13,4,7,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Jett,KAY/O"
Split,Infinity Esports,Exolved Esports,13,8,5,1,"Breach,Raze,Sage,Astra,Tejo","Breach,Omen,Deadlock,Tejo,Waylay"
Split,Leviatán,Cloud9,8,13,4,8,"Breach,Viper,Omen,Yoru,Tejo","Breach,Viper,Omen,Yoru,Tejo"
Pearl,Maryville University,Berzerkers,13,5,9,2,"Sova,Jett,Astra,KAY/O,Vyse","Yoru,Astra,Fade,Vyse,Tejo"
Icebox,Maryville University,Berzerkers,3,13,0,9,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Viper,Yoru,Tejo"
Pearl,LOUD,2Game Esports,11,13,6,7,"Yoru,Astra,KAY/O,Vyse,Tejo","Yoru,Astra,Fade,Vyse,Tejo"
Split,Overtake,Maryville University,2,13,2,3,"Breach,Viper,Omen,Yoru,Tejo","Breach,Raze,Cypher,Sage,Omen"
Split,Berzerkers,Pigeons,13,11,6,5,"Breach,Astra,Deadlock,Tejo,Waylay","Breach,Clove,Vyse,Tejo,Waylay"
Fracture,Overtake,Maryville University,15,17,8,9,"Breach,Cypher,Brimstone,Tejo,Waylay","Breach,Raze,Cypher,Brimstone,Tejo"
Haven,Berzerkers,Pigeons,13,6,7,1,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Jett,Yoru"
Lotus,LOUD,2Game Esports,12,14,5,6,"Breach,Cypher,Omen,Neon,Fade","Breach,Omen,Yoru,Vyse,Tejo"
Haven,Landor,Overtake,10,13,9,10,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Ascent,Burger Boyz,Maryville University,9,13,3,4,"Cypher,Sova,Omen,Yoru,Deadlock","Breach,Omen,Yoru,Vyse,Tejo"
Ascent,Pigeons,Culturized,13,6,8,2,"Sova,Phoenix,Sage,KAY/O,Clove","Sova,Omen,Jett,KAY/O,Vyse"
Lotus,Berzerkers,Mad Fusion Bombers,14,12,11,10,"Breach,Raze,Omen,Deadlock,Tejo","Breach,Raze,Viper,Omen,Tejo"
Lotus,Landor,Overtake,7,13,2,7,"Raze,Cypher,Sova,Omen,Iso","Breach,Viper,Omen,Yoru,Tejo"
Fracture,Berzerkers,Mad Fusion Bombers,13,5,8,1,"Breach,Raze,Brimstone,Clove,Tejo","Breach,Cypher,Brimstone,Neon,Tejo"
Fracture,Burger Boyz,Maryville University,7,13,2,7,"Breach,Cypher,Brimstone,Neon,Tejo","Breach,Raze,Cypher,Brimstone,Tejo"
Lotus,Pigeons,Culturized,13,8,7,3,"Breach,Raze,Deadlock,Clove,Tejo","Breach,Omen,Neon,Vyse,Tejo"
Ascent,Skibidi Goats,Better Esports Poltergeist,13,9,7,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Skibidi Goats,Better Esports Poltergeist,13,7,7,6,"Sova,Viper,Sage,Jett,Yoru","Sova,Killjoy,Viper,Omen,Jett"
Ascent,FOKUS,Eintracht Frankfurt,13,9,6,5,"Cypher,Omen,Jett,KAY/O,Tejo","Omen,Jett,KAY/O,Vyse,Tejo"
Icebox,FOKUS,Eintracht Frankfurt,13,6,4,3,"Killjoy,Viper,Reyna,Jett,Tejo","Sova,Killjoy,Viper,Reyna,Jett"
Haven,EPF Talents,XPERION NXT,10,13,6,7,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Jett"
Split,Otakar Esports,Lotus Knights,13,5,7,0,"Breach,Raze,Cypher,Omen,Tejo","Raze,Cypher,Omen,Jett,Skye"
Haven,Team Liquid Academy,WYLDE,11,13,6,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Pearl,WEARESOCOOL,UNIWAY,6,13,3,4,"Breach,Astra,Neon,Vyse,Tejo","Yoru,Astra,Chamber,Fade,Vyse"
Fracture,CGN Esports,TeamOrangeGaming,13,4,9,1,"Breach,Raze,Cypher,Brimstone,Tejo","Breach,Raze,Astra,Vyse,Tejo"
Lotus,Otakar Esports,Lotus Knights,13,2,3,2,"Breach,Omen,Vyse,Tejo,Waylay","Breach,Raze,Cypher,Omen,Fade"
Lotus,děti ulice,Pixel Lumina,13,6,6,5,"Breach,Viper,Omen,Yoru,Tejo","Breach,Raze,Cypher,Omen,Tejo"
Haven,WEARESOCOOL,UNIWAY,6,13,2,8,"Breach,Sova,Killjoy,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Ascent,XPERION NXT,ALTERNATE aTTaX,14,12,6,5,"Omen,Jett,KAY/O,Vyse,Tejo","Breach,Omen,Jett,Deadlock,Tejo"
Split,CGN Esports,TeamOrangeGaming,13,4,8,0,"Raze,Cypher,Sage,Astra,Tejo","Breach,Raze,Viper,Astra,Tejo"
Haven,ALTERNATE aTTaX,RB Danger Edition,13,6,5,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Omen,Jett,Tejo"
Split,WEARESOCOOL,UNIWAY,13,7,7,2,"Breach,Raze,Cypher,Omen,Tejo","Breach,Raze,Viper,Omen,Fade"
Ascent,SweetNsour,Bitfix Gaming,13,11,2,1,"Omen,KAY/O,Vyse,Tejo,Waylay","Cypher,Sova,Omen,Yoru,Deadlock"
Pearl,balls of Steel,RB Danger Edition,4,13,0,8,"Yoru,Astra,Fade,Vyse,Tejo","Killjoy,Jett,Astra,Fade,Tejo"
Lotus,ALTERNATE aTTaX,Temple,13,8,10,6,"Breach,Viper,Omen,Yoru,Tejo","Breach,Raze,Cypher,Omen,Jett"
Lotus,WEARESOCOOL,UNIWAY,12,14,8,9,"Breach,Raze,Viper,Omen,Vyse","Breach,Raze,Omen,Fade,Clove"
Icebox,Zero Tenacity,MIR,13,5,5,4,"Breach,Sova,Killjoy,Viper,Waylay","Sova,Killjoy,Viper,Jett,Vyse"
Ascent,Cheesy Cheesington,RB Danger Edition,4,13,0,8,"Sova,Killjoy,Omen,KAY/O,Waylay","Cypher,Sova,Killjoy,Omen,Jett"
Haven,W Heroes,Temple,10,13,8,9,"Breach,Sova,Killjoy,Omen,Jett","Cypher,Sova,Phoenix,Omen,Jett"
Ascent,DRX,DetonatioN FocusMe,13,8,6,2,"Sova,Omen,Jett,Vyse,Tejo","Jett,Astra,KAY/O,Fade,Tejo"
Lotus,DRX,DetonatioN FocusMe,13,3,4,3,"Raze,Omen,Yoru,Fade,Vyse","Raze,Viper,Omen,Fade,Vyse"
Haven,Gen.G Esports,Paper Rex,13,4,10,2,"Killjoy,Viper,Omen,Neon,Tejo","Breach,Cypher,Omen,Yoru,Tejo"
Fracture,Gen.G Esports,Paper Rex,6,13,4,5,"Breach,Cypher,Brimstone,Neon,Tejo","Breach,Brimstone,Neon,Vyse,Tejo"
Lotus,Gen.G Esports,Paper Rex,13,10,6,5,"Raze,Viper,Omen,Fade,Vyse","Breach,Viper,Omen,Tejo,Waylay"
Ascent,G2 Esports,MIBR,13,8,8,4,"Omen,KAY/O,Vyse,Tejo,Waylay","Cypher,Sova,Omen,Jett,KAY/O"
Haven,G2 Esports,MIBR,13,11,6,5,"Breach,Yoru,Astra,Vyse,Tejo","Breach,Cypher,Omen,Jett,Tejo"
Pearl,G2 Esports,MIBR,12,14,6,7,"Yoru,Astra,Fade,Vyse,Tejo","Astra,KAY/O,Vyse,Tejo,Waylay"
Haven,Void Walkers,Team GB,8,13,3,7,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Jett,Astra,Tejo"
Fracture,Pigeons,Ace Esports (NA),13,5,10,3,"Breach,Raze,Astra,Vyse,Tejo","Breach,Raze,Cypher,Brimstone,Tejo"
Split,Prosperity Esports,Culturized,9,13,3,4,"Breach,Cypher,Omen,Yoru,Tejo","Breach,Raze,Omen,Gekko,Vyse"
Haven,100 Thieves,Evil Geniuses,13,7,7,6,"Cypher,Sova,Omen,Neon,Iso","Breach,Cypher,Sova,Omen,Waylay"
Ascent,Landor,Converse Purple,13,5,9,2,"Cypher,Sova,Omen,Yoru,Deadlock","Cypher,Sova,Omen,Yoru,Deadlock"
Pearl,Overtake,Racoone Beanies,13,5,7,0,"Yoru,Astra,Fade,Vyse,Tejo","Cypher,Jett,Yoru,Astra,Tejo"
Ascent,Pigeons,Ace Esports (NA),13,10,5,3,"Sova,Phoenix,Sage,KAY/O,Clove","Cypher,Sova,Omen,Jett,Deadlock"
Lotus,Void Walkers,Team GB,16,14,8,7,"Breach,Cypher,Omen,Neon,Tejo","Breach,Raze,Omen,Vyse,Tejo"
Icebox,Burger Boyz,K9 Unit,13,1,2,1,"Sova,Killjoy,Viper,Jett,Iso","Sova,Killjoy,Viper,Jett,Iso"
Haven,Landor,Converse Purple,13,9,8,7,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Pearl,Prosperity Esports,Culturized,10,13,5,6,"Jett,Astra,KAY/O,Vyse,Tejo","Sova,Phoenix,Yoru,Astra,Vyse"
Lotus,Berzerkers,FISHER EU,13,4,8,0,"Breach,Raze,Omen,Deadlock,Tejo","Raze,Cypher,Sova,Omen,Iso"
Fracture,100 Thieves,Evil Geniuses,13,10,7,6,"Breach,Brimstone,Chamber,Neon,Tejo","Breach,Raze,Killjoy,Brimstone,Tejo"
Pearl,Maryville University,5 BIG BOOMS,13,4,8,0,"Sova,Jett,Astra,KAY/O,Vyse","Sova,Yoru,Astra,Iso,Vyse"
Split,Overtake,Racoone Beanies,13,11,7,6,"Breach,Viper,Omen,Yoru,Tejo","Raze,Cypher,Omen,Deadlock,Tejo"
Lotus,Mad Fusion Bombers,Street Sweepers,13,8,7,6,"Breach,Raze,Viper,Omen,Tejo","Breach,Viper,Omen,Tejo,Waylay"
Ascent,Burger Boyz,K9 Unit,13,6,6,5,"Cypher,Sova,Omen,Yoru,Deadlock","Cypher,Sova,Yoru,Deadlock,Clove"
Lotus,Prosperity Esports,Culturized,13,5,8,1,"Breach,Omen,Neon,Clove,Tejo","Breach,Raze,Reyna,Omen,Vyse"
Icebox,Pigeons,Ace Esports (NA),6,13,5,6,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Killjoy,Viper,Jett,Clove"
Haven,Berzerkers,FISHER EU,13,9,7,4,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Icebox,Mad Fusion Bombers,Street Sweepers,13,6,5,4,"Sova,Killjoy,Viper,Omen,Tejo","Raze,Sova,Killjoy,Viper,Jett"
Haven,Overtake,Racoone Beanies,6,13,3,9,"Breach,Cypher,Sova,Omen,Neon","Cypher,Omen,Yoru,Iso,Tejo"
Ascent,Converse Purple,Excel EKKO,13,11,4,3,"Cypher,Sova,Omen,Yoru,Deadlock","Breach,Omen,Vyse,Tejo,Waylay"
Fracture,Void Walkers,Team GB,13,15,7,8,"Breach,Raze,Cypher,Astra,Tejo","Breach,Raze,Brimstone,Vyse,Tejo"
Haven,Maryville University,5 BIG BOOMS,13,11,6,5,"Breach,Sova,Killjoy,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Icebox,K9 Unit,Bolivian Boaters,13,9,7,6,"Sova,Killjoy,Viper,Jett,Iso","Sova,Killjoy,Viper,Reyna,Jett"
Ascent,Culturized,Purpose Gaming,13,10,6,5,"Cypher,Sova,Omen,Jett,KAY/O","Omen,Jett,KAY/O,Deadlock,Tejo"
Icebox,Mad Fusion Bombers,Centrix Esports,13,3,10,1,"Sova,Killjoy,Viper,Omen,Tejo","Sova,Killjoy,Viper,Jett,Gekko"
Haven,604,FISHER EU,13,15,8,9,"Sova,Killjoy,Phoenix,Jett,Clove","Cypher,Sova,Omen,Yoru,Iso"
Lotus,RelyOn Omnisight,mCon Academy,2,13,0,10,"Breach,Raze,Cypher,Omen,Tejo","Breach,Omen,Neon,Vyse,Tejo"
Fracture,Racoone Beanies,F5 Esports,13,9,5,4,"Breach,Raze,Brimstone,Deadlock,Tejo","Breach,Raze,Killjoy,Brimstone,Neon"
Lotus,Converse Purple,Excel EKKO,13,11,5,4,"Breach,Omen,Neon,Vyse,Tejo","Breach,Raze,Cypher,Omen,Tejo"
Lotus,Overtake,Coltinators,13,3,9,0,"Breach,Viper,Omen,Yoru,Tejo","Breach,Omen,Harbor,Deadlock,Waylay"
Haven,YDZ Esports,Street Sweepers,4,13,2,10,"Cypher,Sova,Omen,Yoru,Iso","Cypher,Sova,Omen,Yoru,Iso"
Ascent,K9 Unit,Bolivian Boaters,10,13,5,6,"Cypher,Sova,Yoru,Deadlock,Clove","Sova,Killjoy,Omen,Yoru,Tejo"
Pearl,Quantum Esports,Ace Esports (NA),7,13,4,5,"Jett,Astra,Fade,Vyse,Tejo","Jett,Astra,KAY/O,Vyse,Tejo"
Icebox,Pa1nt’s Plugs,5 BIG BOOMS,7,13,2,7,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Killjoy,Viper,Jett,Iso"
Haven,XPERION NXT,MOUZ,7,13,2,7,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Omen,Neon,Tejo"
Icebox,YDZ Esports,Street Sweepers,7,13,4,5,"Sova,Killjoy,Viper,Jett,Iso","Raze,Sova,Killjoy,Viper,Jett"
Lotus,604,FISHER EU,11,13,6,7,"Raze,Yoru,Fade,Clove,Vyse","Raze,Cypher,Sova,Omen,Iso"
Haven,Racoone Beanies,F5 Esports,13,6,7,1,"Cypher,Omen,Yoru,Iso,Tejo","Breach,Cypher,Sova,Omen,Jett"
Split,Overtake,Coltinators,13,6,6,5,"Breach,Viper,Omen,Yoru,Tejo","Breach,Cypher,Omen,Jett,Neon"
Lotus,Culturized,Purpose Gaming,15,13,9,8,"Breach,Omen,Neon,Vyse,Tejo","Breach,Raze,Viper,Omen,Tejo"
Haven,Mad Fusion Bombers,Centrix Esports,14,12,8,7,"Breach,Cypher,Omen,Jett,Tejo","Cypher,Sova,Omen,Jett,Yoru"
Split,Converse Purple,Excel EKKO,9,13,7,8,"Raze,Cypher,Omen,Jett,Skye","Breach,Raze,Cypher,Omen,Tejo"
Icebox,Quantum Esports,Ace Esports (NA),2,13,0,10,"Sova,Killjoy,Viper,Reyna,Iso","Sova,Killjoy,Viper,Jett,Clove"
Haven,Pa1nt’s Plugs,5 BIG BOOMS,6,13,4,5,"Cypher,Sova,Omen,Yoru,Iso","Cypher,Sova,Omen,Yoru,Iso"
Fracture,XPERION NXT,MOUZ,4,13,2,3,"Breach,Brimstone,Neon,Vyse,Tejo","Breach,Cypher,Brimstone,Neon,Tejo"
Ascent,Metizport,ACEGEAR TEMPEST,7,13,1,6,"Breach,Omen,Jett,Vyse,Tejo","Cypher,Sova,Omen,Yoru,Deadlock"
Pearl,Tan'i Susanoo,WEARESOCOOL,10,13,3,5,"Cypher,Jett,Yoru,Astra,Fade","Breach,Astra,Neon,Vyse,Tejo"
Ascent,RB Danger Edition,Glacial Guardians,13,7,8,3,"Cypher,Sova,Killjoy,Omen,Jett","Killjoy,Omen,Jett,KAY/O,Tejo"
Split,F9 EICAR,Antic ESC,13,11,7,6,"Breach,Cypher,Omen,Tejo,Waylay","Breach,Cypher,Omen,Tejo,Waylay"
Lotus,RIZON,ALTERNATE aTTaX,5,13,1,8,"Raze,Cypher,Sova,Omen,Iso","Breach,Viper,Omen,Yoru,Tejo"
Split,Enterprise Esports,ESC Gaming,13,11,7,6,"Breach,Raze,Viper,Omen,Tejo","Breach,Viper,Omen,Yoru,Tejo"
Haven,Tan'i Susanoo,WEARESOCOOL,8,13,3,7,"Breach,Cypher,Omen,Jett,Tejo","Breach,Sova,Killjoy,Omen,Neon"
Ascent,W Heroes,Talahons,13,11,8,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Reyna,Omen,Jett"
Haven,Realize Esports,UNIWAY,9,13,5,8,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Icebox,wombat123,RelyOn Omnisight,13,4,9,1,"Sova,Killjoy,Viper,Reyna,Yoru","Sova,Killjoy,Viper,Jett,Gekko"
Ascent,Cheesy Cheesington,Reveal Multigaming Arise,13,6,6,5,"Sova,Killjoy,Omen,KAY/O,Waylay","Sova,Phoenix,Omen,Jett,Vyse"
Haven,RIZON,ALTERNATE aTTaX,1,13,1,2,"Breach,Cypher,Omen,Jett,Tejo","Breach,Cypher,Sova,Omen,Neon"
Lotus,TNT EU,Temple,7,13,4,9,"Omen,Yoru,Neon,Vyse,Tejo","Breach,Raze,Cypher,Omen,Jett"
Pearl,XPERION NXT,EPF Talents,8,13,5,6,"Cypher,Sova,Phoenix,Brimstone,Neon","Jett,Yoru,Astra,Fade,Vyse"
Haven,Munich eSports e.V,Glacial Guardians,11,13,6,7,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Lotus,Talahons,TwoFace Gaming,13,5,6,5,"Raze,Viper,Reyna,Fade,Clove","Breach,Cypher,Omen,Neon,Tejo"
Icebox,F9 EICAR,Antic ESC,14,12,6,5,"Sova,Killjoy,Viper,Reyna,Waylay","Killjoy,Viper,Reyna,Tejo,Waylay"
Fracture,Realize Esports,UNIWAY,10,13,6,8,"Breach,Brimstone,Neon,Vyse,Tejo","Breach,Raze,Cypher,Brimstone,Fade"
Split,Tan'i Susanoo,WEARESOCOOL,13,10,9,7,"Breach,Raze,Cypher,Astra,Tejo","Breach,Raze,Cypher,Omen,Tejo"
Split,GoNext Esports,Formulation Gaming,13,5,10,3,"Breach,Viper,Omen,Yoru,Tejo","Raze,Viper,Omen,Yoru,Fade"
Icebox,REBELS,Reveal Multigaming Arise,5,13,0,7,"Killjoy,Viper,Omen,KAY/O,Tejo","Sova,Killjoy,Viper,Jett,Yoru"
Haven,Temple,Goombas,13,9,5,4,"Cypher,Sova,Phoenix,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Pearl,balls of Steel,XPERION NXT,5,13,5,6,"Sova,Yoru,Astra,Chamber,Vyse","Sova,Killjoy,Yoru,Astra,Neon"
Lotus,EPF Talents,ALTERNATE aTTaX,15,13,9,8,"Raze,Omen,Yoru,Fade,Vyse","Breach,Viper,Omen,Yoru,Tejo"
Split,Ingenious Esports,Munich eSports e.V,11,13,3,4,"Breach,Cypher,Astra,Tejo,Waylay","Breach,Viper,Omen,Yoru,Tejo"
Lotus,NO MI KAKA,Talahons,9,13,5,8,"Killjoy,Omen,Jett,Gekko,Tejo","Raze,Viper,Reyna,Fade,Clove"
Lotus,F9 EICAR,Antic ESC,10,13,6,8,"Cypher,Omen,Yoru,Fade,Waylay","Breach,Omen,Vyse,Tejo,Waylay"
Ascent,Brr Brr Patapim,REBELS,6,13,2,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,Temple,Shaolins,13,9,6,5,"Breach,Raze,Cypher,Omen,Jett","Breach,Omen,Jett,Vyse,Tejo"
Haven,TwoFace Gaming,Ingenious Academy,13,1,11,0,"Breach,Sova,Killjoy,Omen,Neon","Sova,Killjoy,Omen,Yoru,Iso"
Ascent,USBSTICKENJOYER,Glacial Guardians,1,13,0,11,"Killjoy,Omen,Jett,Vyse,Tejo","Killjoy,Omen,Jett,KAY/O,Tejo"
Lotus,EXO Clan,BONK,9,13,5,6,"Raze,Viper,Omen,Fade,Vyse","Raze,Killjoy,Astra,Iso,Tejo"
Haven,Goombas,The Finest,13,10,9,7,"Cypher,Sova,Omen,Yoru,Iso","Sova,Killjoy,Omen,Yoru,Iso"
Ascent,ALTERNATE aTTaX,W Heroes,13,8,6,2,"Breach,Omen,Jett,Deadlock,Tejo","Sova,Killjoy,Omen,Jett,KAY/O"
